Sample_ID,Class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101
M5_13042,0,79766,4459887,814197,71707,0,211391,0,12551,115920,1854827,0,37605,921723,160974,840538,196735,0,68165,39239,26109,16219,154914,28477,125986,1279217,233918,239648,126321,877825,109978,204677,1017160,17465,0,0,31829,0,22058,25183,41781,528842,2501337,23302,24159,25478213,46310,23538,28197,13345,10021,16636,30367,7925414,30468,257150,500699,722468,185052,167355,120950,108107,702040,0,219888,0,150525,26071,151942,54498,0,181101,52015,218204,3562808,3897598,1196792,78847,173527,75437,247725,109115,203690,38256,37525,58426,0,204133,0,24940,0,0,85368,27575,105990,0,46051,469591,25558,60278,28730,12480
M1_13050,0,76593,4013305,540017,37165,0,198813,0,19647,162006,2872492,0,102533,1188026,220419,628972,125478,0,37638,14794,50444,46719,154346,38086,65897,738805,141077,186053,123831,886576,59306,151190,933151,0,0,0,42219,0,26842,25138,13682,646781,2320390,10251,15747,27472363,43629,13556,28745,0,89440,0,0,5789058,29362,232474,418119,533439,163159,140793,98521,44980,556931,0,114443,0,195155,49828,136192,56559,0,115504,26882,242880,2942330,5124342,800420,80709,181107,61350,101144,85919,179267,32038,46409,50954,0,77272,0,13972,0,0,111918,24922,84314,0,43306,419449,66506,58035,23661,23659
M2_13050,0,63531,3704407,1050754,56089,0,327070,0,20286,152771,2409659,0,93395,1009913,200353,547284,96338,0,23492,11613,45500,38599,126085,27473,85479,608078,120701,168463,98994,717899,54113,136313,1714246,0,0,0,31502,0,16506,16875,10939,701067,1825983,9557,13055,23162237,12974,12446,24174,0,42241,0,0,5503398,24609,287041,456432,422331,232088,159338,82516,43303,465110,0,109608,0,164145,51785,139656,58092,0,89464,22549,181756,2482153,4268380,445514,82609,161754,58782,87638,34583,148075,28764,43726,43671,0,80367,0,13997,0,0,86341,19688,69492,0,40590,360007,43741,50240,23713,34734
M3_13050,0,66041,2439263,750388,52779,0,354954,0,39324,119314,1422306,0,82997,1469512,181169,989735,264782,0,36248,19736,43642,31977,139912,25367,93257,613427,134862,191087,64935,770844,57778,112565,922179,0,0,0,37468,0,239412,260953,9153,544606,1978412,18920,26554,22446167,14842,13641,22394,0,74407,0,0,6106067,23999,238103,366541,444118,215090,118071,78629,37629,512789,0,96856,0,115566,46220,88419,37885,0,125078,29179,194893,2071422,2605840,842732,50899,121954,46726,148785,48260,163602,25323,26523,30829,0,42343,0,13275,0,0,70663,15073,70552,0,46812,331958,21025,53764,19918,0
M4_13050,0,59070,3108692,1146857,58147,0,332620,0,32130,77991,1320494,0,67818,1710946,164191,582404,160503,0,50445,20227,36710,17553,179032,25575,65894,625545,141793,186399,55946,703539,51541,100576,1003096,0,0,0,40541,0,97016,100007,15355,813053,1740609,15801,16558,19346886,32519,8880,40542,0,77882,0,0,7133091,23346,390514,628307,428926,354015,179767,78906,49822,514111,0,155770,0,117577,51685,144838,55201,0,138327,41438,230816,2123175,2341064,701213,76369,110327,51223,165717,64664,175425,47756,41498,51085,0,116274,0,16104,0,0,76351,15821,77633,0,59000,384782,53735,63673,20667,68348
M5_13050,0,49180,1108499,1116274,63751,0,365498,0,27761,225892,3730456,0,38454,1500757,393321,326545,118458,0,38478,18675,25796,13699,152966,36578,56897,947594,143502,174308,132206,758889,68563,186805,1290751,0,0,0,37674,0,34839,33302,14249,954382,2215162,14031,13762,24463869,0,7580,38277,0,82951,0,0,6019239,26978,372074,575796,577948,335443,184797,122410,48447,673856,0,126436,0,158298,47816,150345,63358,0,182041,47828,275639,3342931,5061805,381171,84234,182600,68869,124899,23955,227023,41877,43871,56306,0,111921,0,17862,0,0,111914,29505,126471,0,35901,516864,23295,46338,19561,0
M1_13056,0,75476,2865089,1531506,81968,0,288193,15560,65202,67765,744320,0,30707,1676350,1607868,588524,220658,0,46216,215992,36113,0,78174,25706,63580,418807,88554,186191,63785,390912,52796,94663,919446,16008,0,0,35649,0,82907,84451,797260,576173,1046285,21803,28873,14226808,24120,12638,42867,12902,102116,13922,0,3711154,0,559067,892551,308281,628771,276535,90260,104006,506387,0,452765,0,78583,67487,323616,83857,0,85200,54144,133876,1423901,1828916,426303,110028,110165,48354,195394,45329,182778,50861,53485,447130,0,987085,0,53995,0,0,49285,11680,55480,0,29755,331188,0,34659,18823,0
M2_13056,0,106972,5504219,722112,98018,0,138918,14841,34557,44206,467757,0,32272,1591777,1223543,387292,178609,0,44489,165433,58266,0,109100,46584,128233,772575,98660,235614,123998,631668,112248,147465,535149,32173,0,0,76171,0,104221,107861,1604342,950259,1783540,39650,65039,22526617,38416,43752,71181,34222,266245,36856,0,4758888,0,1036837,1541438,564771,1371413,493202,150925,195491,701415,0,491193,0,188603,118747,652756,153688,0,133444,83560,255061,3160475,3923581,1094697,229852,233929,96242,434975,139822,234138,104296,105691,732981,0,998849,0,78672,0,0,103941,28877,83919,0,60979,448839,27288,67206,22875,0
M3_13056,0,105361,5313086,678566,44298,0,114904,21020,44438,61516,733655,0,38125,2244062,2349687,611644,306219,0,74082,218017,49921,0,86603,36758,92840,477673,70617,183908,76925,470670,66022,98496,1275468,23523,0,0,53677,0,80089,82431,1234143,764297,1174755,31604,45541,15393592,25332,20102,58050,23828,172303,19853,0,3859764,0,860423,1153885,355187,1203162,401339,92132,152720,457547,0,316462,0,97635,80789,490916,124754,0,95028,57660,156766,1680594,2109596,979031,178377,133369,59820,271430,101281,163606,56951,83702,602259,0,562868,0,68240,0,0,49948,15516,58149,0,29191,308413,21039,35192,19082,0
M4_13056,0,88715,4752949,799185,113484,0,168742,12460,49807,124562,1339512,0,32100,854990,1026588,922777,229474,0,83001,230461,33042,0,98631,28705,97817,693509,69094,227689,86708,611468,117204,164112,755428,15424,0,0,38747,0,110679,120962,1545023,550916,1802444,20327,27218,22951469,16698,27010,56600,14171,118619,35072,0,4879658,0,508612,806317,543603,665244,255720,167675,106585,732339,0,350592,0,175128,86368,347698,85423,0,157157,88071,243410,3641390,3875379,1150587,128354,233362,109394,276151,111176,250605,90880,60146,700025,0,288703,0,52926,0,0,111514,30494,99315,0,47595,515359,21703,56533,31419,0
M5_13056,0,75803,6870707,1521167,141905,0,284772,12762,44900,70999,835578,0,33358,1104683,669692,450359,128538,0,62543,153256,32198,0,75592,22734,60676,460031,53861,190773,47175,355048,86619,77411,831110,14944,0,0,25453,0,64240,69454,905961,481723,1053324,14807,27152,11667740,11578,27262,31780,16519,67788,12618,0,5879643,0,326241,556153,317986,350612,177218,100940,61011,430565,0,316583,0,71898,44867,206069,49919,0,85844,38010,122358,1727812,1489653,997040,72575,117298,67084,187393,51325,153778,46671,35913,427283,0,301448,0,42047,0,0,45068,13403,48834,0,36411,294583,0,44346,19906,0
M1_13064,0,88804,4078899,1017507,93919,0,557628,0,98722,404978,1493580,0,35464,2177314,399039,745942,164591,0,101788,219522,30192,24715,103256,40929,85568,683944,74501,233623,98689,803014,103704,200144,2493921,16261,0,0,49604,0,140442,148316,344901,546875,1640225,26302,34465,28109836,61837,78086,24744,33712,288972,23254,0,6532143,0,295644,709734,614153,312045,206887,153846,74948,1000686,0,367986,0,230064,95577,269858,69514,0,159600,100409,338066,3726813,4505006,1344666,101497,264161,77552,230463,101603,325420,55894,50174,249336,0,534391,0,40041,0,0,142221,31466,103443,0,45695,697181,26755,67421,29150,0
M2_13064,0,108975,7369730,1108984,70756,0,277011,0,60405,188195,650555,0,22332,1367719,194622,380029,98913,0,196275,257658,30023,21859,126490,42651,102305,684069,82241,262884,115538,867450,102568,212473,2072783,21879,0,0,62926,0,208215,236381,475640,655340,1755076,32420,31604,29733853,79383,20233,33327,0,306304,24929,0,7096226,0,400775,859555,655868,463213,247253,168542,88983,1055691,0,307483,0,262482,106235,319991,84703,0,172601,89871,363523,3935975,5710315,1591108,120661,296154,91402,346179,206763,366270,63546,60976,314724,0,351747,0,44895,0,0,159218,32988,115496,0,66471,799364,46816,87269,34240,0
M3_13064,0,87927,4244875,1178112,67445,0,313247,0,47107,221982,588202,0,32625,2008753,205866,799528,129545,0,97437,167484,23215,21112,102896,37163,82890,650112,85655,226705,106345,791897,85496,178208,1470627,14442,0,0,39740,0,95700,106987,194669,457982,1554924,21453,19640,25599392,24289,14006,22117,0,145872,20764,0,6100523,0,250653,535395,587767,274492,161426,131450,55721,874507,0,301150,0,201461,76693,199134,54345,0,138281,76248,273466,3114319,4688727,1233386,73862,231782,63049,305030,87421,290999,49486,38432,189698,0,465432,0,32201,0,0,116658,26267,92475,0,81483,616052,28464,101910,28842,0
M4_13064,0,94235,7269694,913064,53126,0,244786,0,45218,222459,526369,0,19014,1110422,115402,306851,76674,0,187582,158854,23427,18433,117682,31756,70377,491192,87074,212792,76314,643780,72815,143145,628785,12384,0,0,45021,0,196806,226187,273927,425536,1230796,19224,24484,21086856,32479,13153,22445,0,134395,20149,0,5219426,0,251203,501312,425473,288631,145241,113687,48644,694365,0,182411,0,150714,65676,185168,47060,0,99314,52596,200923,2190453,3168379,1087217,65379,163657,54389,155957,107310,223740,36535,33032,165704,0,243390,0,23287,0,0,90472,18460,67100,0,32509,467522,47278,46217,21380,0
M1_13071,0,99142,2655011,609681,33271,0,89484,16887,51011,38890,1343472,0,78585,1382976,7118898,697189,211405,0,36205,322621,97556,15132,91211,53726,111008,432569,62986,179956,71923,760998,76281,95431,934845,30857,0,0,44865,0,48748,53896,3260860,701619,1822861,27945,23220,26136562,23746,9806,29749,0,579088,29546,0,5995263,0,358512,754495,551168,419542,180739,156196,46891,711745,0,908123,0,179861,75956,249405,59162,0,168240,53761,305274,3029112,4400498,998132,109483,166249,74241,244792,56612,239741,56953,52493,858409,0,1682230,0,60597,0,0,117776,27215,98260,0,53111,478023,0,69895,29148,75751
M2_13071,0,102638,3743475,506777,29550,0,165261,21574,68217,102691,1271837,0,64246,1457186,4834712,669442,193892,0,29216,245165,75224,13272,77291,43359,80842,349374,58706,153309,65507,697089,74568,105462,926201,23628,0,0,30968,0,36178,36418,2214325,589710,1527172,21742,18790,24925780,17532,8183,18405,0,492021,20900,0,4708798,0,305616,563987,464704,353685,143942,119386,38550,700283,0,262889,0,161951,68332,204156,49185,0,141032,39922,304385,2502435,4254687,843201,88975,172350,60233,206050,51888,239745,43575,43156,526587,0,254289,0,34599,0,0,112614,21744,81254,0,47880,481303,0,60628,0,32429
M3_13071,0,88724,3143242,644430,20487,0,121288,16707,42081,61093,892638,0,57371,2381007,4892497,866261,233847,0,28347,256312,73285,12445,80058,46513,84808,329681,47341,154285,56814,617468,65367,95905,1154160,27770,0,0,30734,0,38513,41477,1946734,551284,1161713,22565,15063,19881302,15659,8754,15651,0,494342,19525,0,4561111,0,301775,492342,327664,384898,121396,85447,37840,581752,0,313681,0,114743,67922,170733,43010,0,114207,38455,217109,1751489,2827898,707189,75810,119890,41803,243578,37543,196977,36653,39980,559568,0,624926,0,37811,0,0,89313,17279,70113,0,62029,403294,0,79151,23888,28559
M4_13071,0,100922,3415292,657401,22669,0,139438,23498,71102,81558,848684,0,50394,1674501,3890523,985499,282934,0,35132,241788,59353,12178,78576,40653,86093,382204,51513,165563,71896,739917,65805,100445,1069716,23341,0,0,37570,0,33443,36654,2254243,501887,1492420,18880,20927,23799503,11975,8195,18079,0,724058,14354,0,4506178,0,354336,470229,464348,513523,119315,109016,40099,723185,0,216415,0,156022,78471,163203,44687,0,162863,36020,281219,2442644,3776630,717582,69420,168299,50752,218966,49072,252372,27691,35264,523057,0,217754,0,33542,0,0,117999,22055,97762,0,50799,545208,20240,58032,26016,0
M5_13071,0,90294,2535283,922963,27562,0,217778,15210,40909,66862,377586,0,29157,1088029,1284063,667848,199141,0,30152,240970,49235,14088,98048,38254,100831,450375,64622,220384,84343,913527,73504,152741,647592,23314,0,0,40399,0,40822,45966,2164135,508630,1812943,18491,24377,30732552,5174,11492,12376,0,393693,15705,0,6135298,0,419956,576770,583336,678315,140004,154804,44776,1021497,0,189731,0,221444,108635,227431,57722,0,229892,47699,395307,3604091,5767398,920650,115393,221268,67750,278896,30529,351161,36518,63213,675940,0,143340,0,41844,0,0,185643,33700,145803,0,71307,798953,24433,91889,38269,46189
M1_13078,0,70636,3401211,679644,34708,0,253524,12358,60583,211039,613443,0,25690,1814088,3705549,325965,101317,0,133670,383958,60481,2467730,77012,549148,144666,479640,72289,183332,73278,666830,99291,118507,2459783,27177,32707,0,164594,0,26903,24013,1105161,371082,1456127,78576,74361,20458848,67898,69600,9627,113566,593726,21905,60353,5258173,0,260775,931488,858404,149928,171292,157662,63069,694546,0,241984,0,144151,101125,168848,48155,0,179488,72937,216392,3432388,3903145,3915138,70140,197350,57022,413305,122542,270054,81634,35452,501053,0,135090,0,30648,0,0,104201,32800,133808,0,20542,649672,0,40395,41017,63232
M2_13078,0,99709,3577317,921537,22980,0,196959,12624,46883,70501,660535,0,22570,1486875,2016709,398780,153290,0,40307,164094,30691,88806,72446,50466,77766,444640,103984,113405,52915,363976,80430,134041,480946,39212,79595,0,111018,0,39280,33142,2734163,501748,1683958,115526,90904,22700681,33474,131495,10993,245536,241429,17727,22992,5943355,0,210275,609699,781246,244878,142447,151622,50366,1000915,0,756527,0,180311,100890,161173,40501,0,263253,99745,286205,3638260,3789060,1536393,50712,195973,60791,364202,96100,403774,64868,27890,1460186,0,1471179,0,72393,0,0,138932,39340,200076,0,18403,1027479,0,47329,55859,55287
M3_13078,0,79614,4179587,598150,42426,0,198900,16195,47322,384587,1457847,0,44006,2617620,3008548,253673,83970,0,128884,267769,70657,2348179,82812,491976,142255,505106,62322,175816,83432,840931,99409,145318,2617320,18402,0,0,134745,0,24540,19718,3337606,383454,1695052,59476,86777,26936692,80521,79257,15483,67304,1073235,23897,108455,5317499,0,306329,776409,1041685,261072,184080,198036,77162,833322,0,683570,0,192215,167411,251412,59672,0,246185,71725,270623,4379510,5155867,4607992,77082,254227,74447,295155,143345,363182,57173,34342,1305055,0,1515269,0,78809,0,0,136709,43230,169690,0,23766,799116,0,43984,55882,57030
M4_13078,0,98586,3262450,1048812,45827,0,192509,11887,33370,133353,639942,0,33874,1044193,2137057,258724,130935,0,32470,223794,42612,221912,87118,106603,141641,652438,127313,191603,110441,767059,119415,142048,490019,61863,127291,0,115370,0,55614,46928,2000525,468308,1587388,161622,104784,22706759,37611,138635,10254,292339,509546,25128,21120,5392799,0,199210,420816,594287,190452,106815,130253,40149,771969,0,454327,0,160721,87862,147614,34155,0,153545,98577,261745,2415780,3099444,1487950,45184,158135,47920,203760,76606,264002,72103,23263,750670,0,1082325,0,45181,0,0,97624,22005,96043,0,17115,557455,0,32817,30031,35217
M5_13078,0,66090,3872447,1259244,83070,0,449318,12422,35268,568949,1361578,0,23980,1973162,670027,201781,58478,0,74406,140762,33802,2132971,65284,423709,101992,384987,56832,154814,67389,652965,88500,114308,1898626,14449,17782,0,110783,0,14465,10182,556273,217015,1380843,59687,78671,22721639,37596,61786,7840,71099,254527,21419,92559,3890106,0,171230,475506,785829,96909,104444,132589,46015,590298,0,723015,0,147304,89317,147623,33000,0,139319,49017,187421,2838279,3895026,5743611,48736,173506,48368,98665,69534,228977,44032,21302,276296,0,1601864,0,40001,0,0,94876,25676,89949,0,20226,493229,0,31313,21718,21873
M1_13085,0,67888,2015761,942891,28436,0,229199,16568,57765,99516,280022,0,55198,245200,4772029,993218,199476,0,33394,357526,75405,15013,63338,35642,75280,518833,95022,162361,87621,813029,70428,120311,249789,0,61330,0,28638,0,1081979,1276033,2940168,714607,1496480,39575,86530,28127836,21021,33682,4528,27145,517963,24144,0,4771401,0,134947,511278,613961,155674,89621,118700,41985,765296,0,425434,0,226122,73442,121297,27110,0,139521,32668,336393,3508141,5432414,716648,32295,195361,49135,79195,32902,249625,26389,14976,697542,0,1125086,0,88502,0,0,125931,29793,108107,0,10624,503604,0,21198,29530,31860
M2_13085,0,76387,2047274,661099,33675,0,161222,11007,43715,165892,664158,0,43412,387531,3507965,466765,151943,0,29460,244331,60612,15126,72368,33785,84211,425470,60946,149105,64536,772352,79027,117757,337087,0,85052,0,31448,0,1413100,1635207,2900221,396027,1422798,57877,165964,29030757,23114,70081,8000,52332,690730,31462,0,4366996,0,156814,468995,575198,164296,97860,123745,51891,757797,0,195267,0,219071,82979,136503,26903,0,148563,35540,366415,3741683,5254761,726638,35251,224867,58731,130775,33614,281076,22243,16927,681781,0,218204,0,46167,0,0,137318,34234,110209,0,16468,615797,0,27408,35370,101004
M3_13085,0,71134,1530781,930709,32102,0,381807,12483,59229,368261,879782,0,43995,842405,1624661,587813,167585,0,27015,210542,44728,13860,56814,28819,100844,413090,68412,163164,83464,804770,72555,102149,373490,0,72093,0,27748,0,1197449,1437591,1164650,307471,1506452,40999,76366,29139103,19346,31789,2700,33699,244150,21739,0,4403580,0,116705,373616,568031,101760,74302,104844,38773,709113,0,98571,0,214522,55599,101063,21662,0,119315,18820,340886,2815638,5057587,826706,26608,169104,44417,76156,27179,250089,15427,12549,283248,0,137644,0,23958,0,0,117930,23528,85177,0,0,519353,0,17791,26038,27710
M4_13085,0,78792,1962254,640924,29986,0,140125,10029,33867,303497,374984,0,27662,249973,3405027,476583,171719,0,26708,182534,54380,16230,67883,33094,88909,376282,80274,150096,79231,802996,63988,106758,240654,0,75204,0,30693,0,1259275,1484467,2587976,440165,1535622,46284,75701,30185618,21381,28750,9533,21084,212353,30557,0,4054878,0,169999,392183,554749,179165,98777,110221,47239,729831,0,495691,0,236440,61708,133682,32440,0,123314,29463,372511,3220099,5962913,1083795,39985,211254,54966,96293,43139,269007,26061,18415,642515,0,1939913,0,58805,0,0,138480,27649,95639,0,13900,545415,0,36007,37346,0
M5_13085,0,79225,1759100,1100083,30836,0,266011,15267,32560,135359,333278,0,51046,271460,3602312,1178132,215839,0,30195,213127,63227,14721,66520,35658,79123,535302,107696,185307,115330,801865,73309,129363,298735,0,67784,0,26460,0,1158884,1356892,1952405,785897,1652068,40740,86900,29752253,20732,32095,7666,24867,406201,25407,0,4881006,0,179111,382607,607013,205496,87809,130016,45849,807459,0,509957,0,221808,73881,126008,26516,0,137534,29914,317242,3381361,6564035,806121,31798,198280,49099,85147,38101,294561,24344,14390,573866,0,1624723,0,62796,0,0,125351,29972,99599,0,10514,550663,0,24401,32853,40340
M1_13092,0,53660,1005881,620876,95757,0,219709,18965,124235,126198,1453152,0,65460,323937,2560629,449233,76872,0,30724,545033,62926,0,148186,28555,80500,548318,69211,169550,122920,786447,101914,134085,592627,18181,0,0,27203,0,11925,0,2727044,632913,1665340,9535,29628,27844227,12806,122451,48260,51072,135992,21842,0,5709018,0,220537,814796,591212,161364,193266,177640,50299,660211,0,249255,0,271758,79713,272466,73550,0,116269,50625,293006,4741745,9548987,702018,107684,282088,128376,92845,67443,185133,55950,48373,3139339,0,258556,0,52202,0,0,120641,38037,90973,0,24259,325622,78585,37941,0,0
